Journal number,Date,Ledger account,Amount,Created date and time
GJT-047586,2020-07-22 00:00:00,504000,77.41,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,290.59,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,33.04,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,238.31,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,33.11,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,30.54,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,353.27,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,118.06,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,160.24,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,176.4,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,32.29,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,135.98,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,118.84,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,338.2,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,12.65,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,30.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,30.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,30.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,12.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,77.15,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,208.45,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,207.98,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,400.96,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,42.17,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,26.19,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,34.61,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,48.42,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,21.96,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,19.5,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,11.4,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,54.4,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,15.58,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,27.79,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,17.75,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,11.17,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,21.82,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,29.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,5.48,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,30.92,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,28.25,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,12.04,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,7.32,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,41.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,18.12,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,5.65,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,13.1,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,600000,8098.95,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,215000,-135.37,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,600006,104.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,600006,6728.24,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,580000,90.94,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,580000,48.75,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,600006,1596.23,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,600007,110.61,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,600006,227.94,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,600007,164.69,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,521300,2239.86,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,600007,6.08,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,600006,2118.35,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,600006,1176.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,30.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,521700,7108.42,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,55.26,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,208.68,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,104.34,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,631400,82.2,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621800,85.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621200,7.47,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621200,39.99,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621200,106.97,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621800,94.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621800,20.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,675000,180.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,17.82,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,16.7,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,5.3,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,41.47,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,6.13,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,18.11,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,13.63,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,3.59,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,6.93,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,9.01,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,6.14,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,14.37,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,42.39,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,14.36,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,30.79,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,11.11,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,1.89,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,29.96,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,30.7,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,11.27,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,652500,19.63,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621500,119.34,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,78.15,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,78.15,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,78.15,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,78.15,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,78.15,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,78.15,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,78.15,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,78.15,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,78.15,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,78.15,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,525000,8000.0,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621200,105.95,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621200,49.48,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621200,43.23,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621200,27.98,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,113.36,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,79.35,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,72.05,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,6.79,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,6.79,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,104.34,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,33.52,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,109.9,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,504000,84.35,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621600,89.05,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,600007,86.67,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,48.88,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,604000,48.88,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621200,89.24,2020-07-24 10:20:36
GJT-047586,2020-07-22 00:00:00,621200,63.21,2020-07-24 10:20:36
GJT-047560,2020-07-22 00:00:00,200000,1000.0,2020-07-22 16:38:44
GJT-047560,2020-07-22 00:00:00,100061,-1000.0,2020-07-22 16:38:44
GJT-047559,2020-07-22 00:00:00,200000,1000.0,2020-07-22 16:38:44
GJT-047559,2020-07-22 00:00:00,100061,-1000.0,2020-07-22 16:38:44
GJT-047558,2020-07-22 00:00:00,200000,1000.0,2020-07-22 16:38:44
GJT-047558,2020-07-22 00:00:00,100061,-1000.0,2020-07-22 16:38:44
GJT-047557,2020-07-22 00:00:00,200000,2000.0,2020-07-22 16:38:44
GJT-047557,2020-07-22 00:00:00,100061,-2000.0,2020-07-22 16:38:44
GJT-047556,2020-07-22 00:00:00,200000,1000.0,2020-07-22 16:38:44
GJT-047556,2020-07-22 00:00:00,100061,-1000.0,2020-07-22 16:38:44
GJT-047555,2020-07-22 00:00:00,200000,1000.0,2020-07-22 16:38:44
GJT-047555,2020-07-22 00:00:00,100061,-1000.0,2020-07-22 16:38:44
GJT-047554,2020-07-22 00:00:00,200000,1000.0,2020-07-22 16:38:44
GJT-047554,2020-07-22 00:00:00,100061,-1000.0,2020-07-22 16:38:44
GJT-047553,2020-07-22 00:00:00,200000,1000.0,2020-07-22 16:38:44
GJT-047553,2020-07-22 00:00:00,100061,-1000.0,2020-07-22 16:38:44
GJT-047552,2020-07-22 00:00:00,200000,1000.0,2020-07-22 16:38:44
GJT-047552,2020-07-22 00:00:00,100061,-1000.0,2020-07-22 16:38:44
GJT-047551,2020-07-22 00:00:00,200000,1000.0,2020-07-22 16:38:44
GJT-047551,2020-07-22 00:00:00,100061,-1000.0,2020-07-22 16:38:44
GJT-047550,2020-07-22 00:00:00,200000,1500.0,2020-07-22 16:38:44
GJT-047550,2020-07-22 00:00:00,100061,-1500.0,2020-07-22 16:38:44
GJT-047549,2020-07-22 00:00:00,200000,2500.0,2020-07-22 16:38:44
GJT-047549,2020-07-22 00:00:00,100061,-2500.0,2020-07-22 16:38:44
GJT-047548,2020-07-22 00:00:00,200000,5000.0,2020-07-22 16:38:44
GJT-047548,2020-07-22 00:00:00,100061,-5000.0,2020-07-22 16:38:44
GJT-047547,2020-07-22 00:00:00,200000,10000.0,2020-07-22 16:38:44
GJT-047547,2020-07-22 00:00:00,100061,-10000.0,2020-07-22 16:38:44
GJT-047546,2020-07-22 00:00:00,200000,15000.0,2020-07-22 16:38:44
GJT-047546,2020-07-22 00:00:00,100061,-15000.0,2020-07-22 16:38:44
GJT-047545,2020-07-22 00:00:00,200000,275.0,2020-07-22 16:38:44
GJT-047545,2020-07-22 00:00:00,100061,-275.0,2020-07-22 16:38:44
GJT-047544,2020-07-22 00:00:00,200000,12717.0,2020-07-22 16:38:44
GJT-047544,2020-07-22 00:00:00,100061,-12717.0,2020-07-22 16:38:44
GJT-047543,2020-07-22 00:00:00,200000,-1000.0,2020-07-22 16:08:20
GJT-047543,2020-07-22 00:00:00,672000,1000.0,2020-07-22 16:08:20
GJT-047542,2020-07-22 00:00:00,200000,-1000.0,2020-07-22 16:08:20
GJT-047542,2020-07-22 00:00:00,672000,1000.0,2020-07-22 16:08:20
GJT-047541,2020-07-22 00:00:00,200000,-1000.0,2020-07-22 16:08:20
GJT-047541,2020-07-22 00:00:00,672000,1000.0,2020-07-22 16:08:20
GJT-047540,2020-07-22 00:00:00,200000,-2000.0,2020-07-22 16:08:20
GJT-047540,2020-07-22 00:00:00,672000,2000.0,2020-07-22 16:08:20
GJT-047539,2020-07-22 00:00:00,200000,-1000.0,2020-07-22 16:08:20
GJT-047539,2020-07-22 00:00:00,672000,1000.0,2020-07-22 16:08:20
GJT-047538,2020-07-22 00:00:00,200000,-1000.0,2020-07-22 16:08:20
GJT-047538,2020-07-22 00:00:00,672000,1000.0,2020-07-22 16:08:20
GJT-047537,2020-07-22 00:00:00,200000,-1000.0,2020-07-22 16:08:20
GJT-047537,2020-07-22 00:00:00,672000,1000.0,2020-07-22 16:08:20
GJT-047536,2020-07-22 00:00:00,200000,-1000.0,2020-07-22 16:08:20
GJT-047536,2020-07-22 00:00:00,672000,1000.0,2020-07-22 16:08:20
GJT-047535,2020-07-22 00:00:00,200000,-1000.0,2020-07-22 16:08:20
GJT-047535,2020-07-22 00:00:00,672000,1000.0,2020-07-22 16:08:20
GJT-047534,2020-07-22 00:00:00,200000,-1000.0,2020-07-22 16:08:20
GJT-047534,2020-07-22 00:00:00,672000,1000.0,2020-07-22 16:08:20
GJT-047533,2020-07-22 00:00:00,200000,-10000.0,2020-07-22 16:08:20
GJT-047533,2020-07-22 00:00:00,672000,10000.0,2020-07-22 16:08:20
GJT-047532,2020-07-22 00:00:00,200000,-15000.0,2020-07-22 16:08:20
GJT-047532,2020-07-22 00:00:00,672000,15000.0,2020-07-22 16:08:20
GJT-047531,2020-07-22 00:00:00,200000,-1500.0,2020-07-22 16:08:20
GJT-047531,2020-07-22 00:00:00,672000,1500.0,2020-07-22 16:08:20
GJT-047530,2020-07-22 00:00:00,200000,-2500.0,2020-07-22 16:08:20
GJT-047530,2020-07-22 00:00:00,672000,2500.0,2020-07-22 16:08:20
GJT-047529,2020-07-22 00:00:00,200000,-5000.0,2020-07-22 16:08:20
GJT-047529,2020-07-22 00:00:00,672000,5000.0,2020-07-22 16:08:20
GJT-047528,2020-07-22 00:00:00,200000,-12717.0,2020-07-22 15:40:33
GJT-047528,2020-07-22 00:00:00,201000,12717.0,2020-07-22 15:40:33
GJT-047527,2020-07-22 00:00:00,200000,-275.0,2020-07-22 15:40:33
GJT-047527,2020-07-22 00:00:00,132000,275.0,2020-07-22 15:40:33
GJT-047526,2020-07-22 00:00:00,251011,-3649.83,2020-07-22 14:23:42
GJT-047526,2020-07-22 00:00:00,600003,3649.83,2020-07-22 14:23:42
GJT-047719,2020-07-21 00:00:00,200000,-5380.0,2020-07-24 12:19:38
GJT-047719,2020-07-21 00:00:00,531400,5380.0,2020-07-24 12:19:38
GJT-047718,2020-07-21 00:00:00,200000,-520.0,2020-07-24 12:19:38
GJT-047718,2020-07-21 00:00:00,531400,520.0,2020-07-24 12:19:38
GJT-047717,2020-07-21 00:00:00,200000,-16729.74,2020-07-24 12:19:38
GJT-047717,2020-07-21 00:00:00,154000,16729.74,2020-07-24 12:19:38
GJT-047716,2020-07-21 00:00:00,200000,-530.0,2020-07-24 12:19:38
GJT-047716,2020-07-21 00:00:00,531400,530.0,2020-07-24 12:19:38
GJT-047715,2020-07-21 00:00:00,200000,-460.0,2020-07-24 12:19:38
GJT-047715,2020-07-21 00:00:00,531400,460.0,2020-07-24 12:19:38
GJT-047714,2020-07-21 00:00:00,200000,-5802.0,2020-07-24 12:19:37
GJT-047714,2020-07-21 00:00:00,531400,5090.0,2020-07-24 12:19:37
GJT-047714,2020-07-21 00:00:00,531200,712.0,2020-07-24 12:19:37
GJT-047713,2020-07-21 00:00:00,200000,-1500.0,2020-07-24 12:19:37
GJT-047713,2020-07-21 00:00:00,531200,1500.0,2020-07-24 12:19:37
GJT-047712,2020-07-21 00:00:00,200000,-858.0,2020-07-24 12:19:37
GJT-047712,2020-07-21 00:00:00,531400,858.0,2020-07-24 12:19:37
GJT-047711,2020-07-21 00:00:00,200000,-1032.0,2020-07-24 12:19:37
GJT-047711,2020-07-21 00:00:00,531400,1032.0,2020-07-24 12:19:37
GJT-047710,2020-07-21 00:00:00,200000,-1306.78,2020-07-24 12:19:37
GJT-047710,2020-07-21 00:00:00,531400,959.78,2020-07-24 12:19:37
GJT-047710,2020-07-21 00:00:00,531200,347.0,2020-07-24 12:19:37
GJT-047709,2020-07-21 00:00:00,200000,-1306.78,2020-07-24 12:19:37
GJT-047709,2020-07-21 00:00:00,531400,959.78,2020-07-24 12:19:37
GJT-047709,2020-07-21 00:00:00,531200,347.0,2020-07-24 12:19:37
GJT-047708,2020-07-21 00:00:00,200000,-2760.0,2020-07-24 12:19:37
GJT-047708,2020-07-21 00:00:00,150000,2760.0,2020-07-24 12:19:37
GJT-047707,2020-07-21 00:00:00,200000,-1380.0,2020-07-24 12:19:37
GJT-047707,2020-07-21 00:00:00,154000,1380.0,2020-07-24 12:19:37
GJT-047706,2020-07-21 00:00:00,200000,-10304.0,2020-07-24 12:19:37
GJT-047706,2020-07-21 00:00:00,130000,9445.34,2020-07-24 12:19:37
GJT-047706,2020-07-21 00:00:00,531000,429.33,2020-07-24 12:19:37
GJT-047706,2020-07-21 00:00:00,531000,429.33,2020-07-24 12:19:37
GJT-047705,2020-07-21 00:00:00,200000,-6200.0,2020-07-24 12:19:37
GJT-047705,2020-07-21 00:00:00,150000,6200.0,2020-07-24 12:19:37
GJT-047704,2020-07-21 00:00:00,200000,-12250.0,2020-07-24 12:19:37
GJT-047704,2020-07-21 00:00:00,150000,12250.0,2020-07-24 12:19:37
GJT-047703,2020-07-21 00:00:00,200000,-27313.0,2020-07-24 12:19:37
GJT-047703,2020-07-21 00:00:00,154000,27313.0,2020-07-24 12:19:37
GJT-047702,2020-07-21 00:00:00,200000,-26070.0,2020-07-24 12:19:37
GJT-047702,2020-07-21 00:00:00,154000,26070.0,2020-07-24 12:19:37
GJT-047701,2020-07-21 00:00:00,200000,-20171.0,2020-07-24 12:19:37
GJT-047701,2020-07-21 00:00:00,154000,20171.0,2020-07-24 12:19:37
GJT-047700,2020-07-21 00:00:00,200000,-10275.0,2020-07-24 12:19:37
GJT-047700,2020-07-21 00:00:00,150000,10275.0,2020-07-24 12:19:37
GJT-047699,2020-07-21 00:00:00,200000,-5324.0,2020-07-24 12:19:37
GJT-047699,2020-07-21 00:00:00,150000,5324.0,2020-07-24 12:19:37
GJT-047698,2020-07-21 00:00:00,200000,-72150.0,2020-07-24 12:19:37
GJT-047698,2020-07-21 00:00:00,150000,72150.0,2020-07-24 12:19:37
GJT-047697,2020-07-21 00:00:00,200000,-3550.0,2020-07-24 12:19:37
GJT-047697,2020-07-21 00:00:00,150000,3550.0,2020-07-24 12:19:37
GJT-047696,2020-07-21 00:00:00,200000,-373275.0,2020-07-24 12:19:37
GJT-047696,2020-07-21 00:00:00,150000,373275.0,2020-07-24 12:19:37
GJT-047695,2020-07-21 00:00:00,200000,-180817.0,2020-07-24 12:19:37
GJT-047695,2020-07-21 00:00:00,154000,180817.0,2020-07-24 12:19:37
GJT-047694,2020-07-21 00:00:00,200000,-18783.0,2020-07-24 12:19:37
GJT-047694,2020-07-21 00:00:00,150000,18783.0,2020-07-24 12:19:37
GJT-047693,2020-07-21 00:00:00,200000,-14480.0,2020-07-24 12:19:37
GJT-047693,2020-07-21 00:00:00,150000,7240.0,2020-07-24 12:19:37
GJT-047693,2020-07-21 00:00:00,150000,7240.0,2020-07-24 12:19:37
GJT-047692,2020-07-21 00:00:00,200000,-147129.0,2020-07-24 12:19:37
GJT-047692,2020-07-21 00:00:00,150000,147129.0,2020-07-24 12:19:37
GJT-047690,2020-07-21 00:00:00,200000,-850.0,2020-07-24 11:58:42
GJT-047690,2020-07-21 00:00:00,100052,850.0,2020-07-24 11:58:42
GJT-047637,2020-07-21 00:00:00,100062,-5008.76,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621600,21.05,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,66.96,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,510950,678.6,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,510950,54.87,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,510950,240.0,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,510950,839.3,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,510950,181.6,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,510950,312.23,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,510950,64.19,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,510950,277.65,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,510950,12.88,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,390.77,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,19.94,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,604000,121.54,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,580000,35.29,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621600,21.05,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621600,204.26,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621600,7.35,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,339.53,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,26.36,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,100.89,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,41.73,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,439.75,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,41.73,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,41.73,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,41.54,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,41.54,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621600,55.28,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621600,21.05,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621600,21.05,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,11.76,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621600,25.79,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,41.73,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,70.79,2020-07-24 10:56:23
GJT-047637,2020-07-21 00:00:00,621200,96.98,2020-07-24 10:56:23
GJT-047565,2020-07-21 00:00:00,900000,45467.9,2020-07-23 10:47:58
GJT-047565,2020-07-21 00:00:00,900000,33000.0,2020-07-23 10:47:58
GJT-047565,2020-07-21 00:00:00,900000,29730.82,2020-07-23 10:47:58
GJT-047565,2020-07-21 00:00:00,900000,-33000.0,2020-07-23 10:47:58
GJT-047565,2020-07-21 00:00:00,900000,-45467.9,2020-07-23 10:47:58
GJT-047565,2020-07-21 00:00:00,900000,-29730.82,2020-07-23 10:47:58
GJT-047725,2020-07-20 00:00:00,130000,841.47,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,150000,997.04,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,150000,997.04,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,100062,-12388.83,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-21.28,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,17.14,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-43.16,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-43.16,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-22.11,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-22.11,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-22.11,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,510200,841.47,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,652500,23.33,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,652500,37.47,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,652500,143.96,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,510950,104.84,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,510950,395.98,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,510950,159.43,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,510950,32.32,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,604000,486.16,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,531400,1157.86,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,531400,6.52,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,531400,1138.64,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,531400,994.4,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,6.22,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,57.66,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,-54.16,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,100.89,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,510950,41.27,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,17.14,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621600,-67.91,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,149.93,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,79.3,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,228.64,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,41.73,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,49.95,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,28.43,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,243.01,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,100.89,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,82.27,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,8.04,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,155.22,2020-07-24 16:15:45
GJT-047725,2020-07-20 00:00:00,621200,54.95,2020-07-24 16:15:45
